name,voices,interval,segment,step1,step2,one-voice-step,notes1,notes2,fermata
chor362.krn,tenor-soprano,7,55,5,2,True,A-G,G-D,False
chor362.krn,bass-soprano,0,38,2,7,True,D-A,G-G,False
chor362.krn,bass-soprano,7,46,2,5,True,G-B,D-A,True
chor362.krn,bass-soprano,0,77,2,7,True,D-A,G-G,True
chor362.krn,tenor-alto,7,62,4,2,True,F#-D#,E-B,True
chor362.krn,bass-alto,0,18,1,7,True,C-F#,G-G,False
chor362.krn,bass-alto,7,77,4,7,False,D-F#,G-D,True
chor362.krn,bass-tenor,0,23,2,7,True,E-A,B-B,False
chor363.krn,tenor-soprano,7,2,4,2,True,E-C#,D-A,False
chor363.krn,tenor-soprano,0,29,5,1,True,G#-E,A-A,False
chor363.krn,tenor-soprano,0,62,5,1,True,G#-E,A-A,False
chor363.krn,bass-soprano,7,47,1,5,True,B-D,F#-C#,True
chor363.krn,bass-soprano,0,71,2,7,True,E-B,A-A,True
chor363.krn,tenor-alto,7,29,5,1,True,G#-B,A-E,False
chor363.krn,tenor-alto,7,62,5,1,True,G#-B,A-E,False
chor363.krn,bass-alto,0,27,1,5,True,B-D#,E-E,True
chor363.krn,bass-alto,7,71,4,7,False,E-G#,A-E,True
chor363.krn,bass-tenor,0,13,5,1,True,E#-C#,F#-F#,True
chor363.krn,bass-tenor,0,25,2,7,True,F#-C#,B-B,False
chor363.krn,bass-tenor,0,37,7,2,True,D-A,E-E,True
chor364.krn,alto-soprano,7,28,0,9,True,D-F#,B-F#,True
chor364.krn,tenor-soprano,0,3,5,1,True,A#-F#,B-B,False
chor364.krn,bass-soprano,7,28,0,0,True,B-F#,B-F#,True
chor364.krn,bass-soprano,0,40,1,5,True,A-C#,D-D,True
chor364.krn,tenor-alto,7,3,5,1,True,A#-C#,B-F#,False
chor364.krn,tenor-alto,7,57,4,2,True,B-G#,A-E,True
chor364.krn,tenor-alto,7,79,2,5,True,D-F#,A-E,False
chor364.krn,bass-alto,0,28,9,0,True,B-D,B-B,True
chor364.krn,bass-alto,7,57,4,7,False,E-G#,A-E,True
chor364.krn,bass-alto,0,77,1,5,True,C#-E#,F#-F#,True
chor364.krn,bass-tenor,0,57,2,7,True,E-B,A-A,True
chor364.krn,bass-tenor,0,82,5,1,True,C#-A,D-D,False
chor365.krn,alto-soprano,7,37,2,3,True,F#-D,A-E,False
chor365.krn,tenor-soprano,7,24,2,3,True,C#-A,E-B,True
chor365.krn,bass-soprano,0,23,2,7,True,E-B,A-A,True
chor365.krn,bass-soprano,7,24,2,7,True,A-A,E-B,True
chor365.krn,bass-soprano,0,35,2,7,True,F#-C#,B-B,True
chor365.krn,bass-soprano,0,47,2,7,True,A-E,D-D,True
chor365.krn,bass-soprano,0,72,2,7,True,E-B,A-A,True
chor365.krn,bass-alto,7,3,1,5,True,F#-A,C#-G#,False
chor365.krn,bass-alto,0,12,1,5,True,E-G#,A-A,True
chor365.krn,bass-alto,7,23,4,7,False,E-G#,A-E,True
chor365.krn,bass-alto,7,35,4,7,False,F#-A#,B-F#,True
chor365.krn,bass-alto,0,66,1,5,True,E-G#,A-A,False
chor365.krn,bass-alto,7,72,4,7,False,E-G#,A-E,True
chor365.krn,bass-tenor,0,24,3,7,False,A-C#,E-E,True
chor365.krn,bass-tenor,7,47,4,7,False,A-C#,D-A,True
chor365.krn,bass-tenor,0,58,7,2,True,D-A,E-E,False
chor366.krn,alto-soprano,7,78,2,0,True,A-D,A-E,False
chor366.krn,alto-soprano,0,82,2,7,True,F#-C#,B-B,False
chor366.krn,tenor-soprano,0,29,5,1,True,G#-E,A-A,False
chor366.krn,tenor-soprano,7,37,3,2,True,F#-D,E-B,True
chor366.krn,bass-soprano,7,60,5,2,True,F#-E,E-B,False
chor366.krn,bass-soprano,0,84,2,7,True,E-B,A-A,True
chor366.krn,tenor-alto,7,29,5,1,True,G#-B,A-E,False
chor366.krn,tenor-alto,0,58,2,5,True,E-C#,B-B,False
chor366.krn,bass-alto,0,14,5,0,True,A-E,A-A,True
chor366.krn,bass-alto,0,26,1,5,True,B-D#,E-E,True
chor366.krn,bass-alto,0,35,1,0,True,A-G#,A-A,False
chor366.krn,bass-tenor,7,14,7,0,True,A-A,A-E,True
chor366.krn,bass-tenor,0,25,2,7,True,F#-C#,B-B,False
chor366.krn,bass-tenor,7,35,2,0,True,A-D,A-E,False
chor366.krn,bass-tenor,7,84,4,7,False,E-G#,A-E,True
chor367.krn,alto-soprano,7,10,7,9,False,A-F#,F#-C#,True
chor367.krn,alto-soprano,7,47,2,5,True,E-D,A-E,False
chor367.krn,tenor-soprano,7,61,2,5,True,D-F#,A-E,False
chor367.krn,tenor-alto,7,55,0,2,True,E-A,D-A,True
chor367.krn,tenor-alto,7,66,3,7,False,C#-E,F#-C#,False
chor367.krn,bass-alto,7,6,7,2,True,E-E,D-A,False
chor367.krn,bass-alto,7,20,4,0,True,B-D,B-F#,True
chor367.krn,bass-alto,0,35,1,5,True,D-F#,G-G,False
chor367.krn,bass-alto,0,57,7,2,True,D-A,E-E,False
chor367.krn,bass-tenor,0,9,1,5,True,A-C#,D-D,True
chor367.krn,bass-tenor,0,19,1,5,True,F#-A#,B-B,True
chor368.krn,tenor-soprano,0,9,5,1,True,A-F,Bb-Bb,False
chor368.krn,tenor-soprano,0,67,3,7,False,D-Bb,G-G,False
chor368.krn,bass-soprano,7,5,2,5,True,F-A,C-G,False
chor368.krn,bass-soprano,7,34,2,5,True,F-A,C-G,True
chor368.krn,bass-soprano,0,72,2,7,True,C-G,F-F,True
chor368.krn,tenor-alto,7,64,4,2,True,G-E,F-C,False
chor368.krn,bass-alto,0,65,2,7,True,F-C,Bb-Bb,False
chor368.krn,bass-alto,7,72,4,7,False,C-E,F-C,True
chor368.krn,bass-tenor,0,30,5,2,True,C-A,D-D,False
chor368.krn,bass-tenor,0,55,1,8,True,D-A,Bb-Bb,True
chor368.krn,bass-tenor,7,63,5,4,False,E-C,C-G,False
chor368.krn,bass-tenor,0,69,5,2,True,Bb-G,C-C,False
chor369.krn,alto-soprano,7,55,2,5,True,Db-F,Ab-Eb,False
chor369.krn,bass-soprano,0,15,2,7,True,F-C,Bb-Bb,True
chor369.krn,bass-soprano,7,28,2,7,True,Bb-Bb,F-C,True
chor369.krn,bass-soprano,0,42,2,7,True,Eb-Bb,Ab-Ab,True
chor369.krn,bass-soprano,0,57,2,7,True,Ab-Eb,Db-Db,True
chor369.krn,bass-soprano,0,82,2,7,True,F-C,Bb-Bb,True
chor369.krn,tenor-alto,7,3,5,2,True,C-Bb,Bb-F,False
chor369.krn,tenor-alto,7,16,4,5,False,F-Db,Bb-F,True
chor369.krn,tenor-alto,7,51,2,5,True,Bb-Ab,Eb-Bb,False
chor369.krn,bass-alto,7,16,4,0,True,Bb-Db,Bb-F,True
chor369.krn,bass-alto,0,30,1,5,True,F-A,Bb-Bb,False
chor369.krn,bass-alto,7,42,4,7,False,Eb-G,Ab-Eb,True
chor369.krn,bass-alto,0,43,7,2,True,Ab-Eb,Bb-Bb,True
chor369.krn,bass-alto,0,58,3,7,False,Db-F,Ab-Ab,True
chor369.krn,bass-alto,7,73,5,2,True,C-Bb,Bb-F,False
chor369.krn,bass-tenor,0,5,7,2,True,Eb-Bb,F-F,False
chor369.krn,bass-tenor,7,15,4,7,False,F-A,Bb-F,True
chor369.krn,bass-tenor,0,16,5,0,True,Bb-F,Bb-Bb,True
chor369.krn,bass-tenor,7,43,5,2,True,Ab-C,Bb-F,True
chor369.krn,bass-tenor,7,58,2,7,True,Db-Db,Ab-Eb,True
chor369.krn,bass-tenor,0,70,1,7,True,Bb-E,F-F,True
chor369.krn,bass-tenor,7,82,4,7,False,F-A,Bb-F,True
chor370.krn,alto-soprano,0,7,7,2,True,D-A,E-E,False
chor370.krn,alto-soprano,7,27,2,7,True,A-B,D-A,False
